1453              
322	0.319183	-0.291428	-0.993900	3.779729	0.623529
323	0.345298	-0.290050	-1.012842	3.657010	0.623529
324	0.371458	-0.288912	-1.028490	4.736933	0.624837
325	0.397414	-0.287783	-1.044016	3.804272	0.624837
326	0.423168	-0.286662	-1.059420	5.522331	0.626144
327	0.448721	-0.285550	-1.074706	4.712389	0.627451
328	0.474078	-0.284447	-1.089873	3.092505	0.627451
329	0.499239	-0.283352	-1.104924	5.718680	0.630065
330	0.524609	-0.282482	-1.116881	4.123340	0.630065
331	0.549824	-0.281617	-1.128765	3.779729	0.631373
332	0.574448	-0.280544	-1.143518	4.098797	0.633987
333	0.598429	-0.279267	-1.161074	3.288855	0.633987
334	0.622664	-0.278212	-1.175583	4.761476	0.633987
335	0.646716	-0.277164	-1.189982	4.442408	0.636601
336	0.670588	-0.276124	-1.204273	2.061670	0.636601
337	0.694801	-0.275298	-1.215629	4.687845	0.636601
338	0.718333	-0.274273	-1.229729	3.779729	0.636601
339	0.741691	-0.273255	-1.243724	5.669593	0.640523
340	0.764876	-0.272244	-1.257615	5.325981	0.640523
341	0.787890	-0.271241	-1.271404	0.859029	0.641830
342	0.810736	-0.270245	-1.285092	5.129632	0.644444
343	0.833414	-0.269257	-1.298680	2.086214	0.648366
344	0.855926	-0.268275	-1.312169	3.534292	0.654902
345	0.878276	-0.267301	-1.325560	1.374447	0.662745
346	0.900463	-0.266334	-1.338854	0.981748	0.670588
347	0.922491	-0.265374	-1.352052	5.129632	0.678431
348	0.945719	-0.264801	-1.359925	5.325981	0.683660
349	0.967458	-0.263852	-1.372972	2.650719	0.688889
350	0.989042	-0.262910	-1.385926	3.951534	0.692810
351	1.010472	-0.261974	-1.398787	2.503457	0.696732
352	1.032483	-0.261231	-1.409011	2.307107	0.700654
353	1.053623	-0.260307	-1.421709	1.914408	0.705882
354	1.086095	-0.262161	-1.396222	5.522331	0.440523
355	1.134496	-0.267690	-1.320215	1.178097	0.303268
356	-1.119132	-0.327131	-0.029760	3.828816	0.096732
357	-1.078342	-0.325214	-0.058883	6.234098	0.142484
358	-1.037019	-0.323006	-0.092431	5.325981	0.194771
359	-0.997215	-0.321137	-0.120825	2.773437	0.237908
360	-0.956952	-0.318984	-0.153540	3.902447	0.282353
361	-0.916353	-0.316558	-0.190395	5.546874	0.325490
362	-0.877194	-0.314466	-0.222187	4.049709	0.373856
363	-0.838550	-0.312401	-0.253561	5.546874	0.420915
364	-0.801156	-0.310652	-0.280127	0.294524	0.457516
365	-0.646105	-0.261192	-1.031605	3.804272	0.640523
